JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2453397.000000000, A.D. 2005-Jan-26 12:00:00.0000, -8.055369086146065E+08, -1.252414271348931E+08,  1.854417129533039E+07,  1.845799338157600E+00, -1.229446717697702E+01,  9.676120225856621E-03,
2453397.250000000, A.D. 2005-Jan-26 18:00:00.0000, -8.054969872214850E+08, -1.255069815966073E+08,  1.854437927984957E+07,  1.850644834883949E+00, -1.229380902746113E+01,  9.585622626969936E-03,
2453397.500000000, A.D. 2005-Jan-27 00:00:00.0000, -8.054569619664179E+08, -1.257725153849774E+08,  1.854458553469158E+07,  1.855325089422400E+00, -1.229257037885167E+01,  9.514062099536424E-03,
2453397.750000000, A.D. 2005-Jan-27 06:00:00.0000, -8.054168415552241E+08, -1.260380187240183E+08,  1.854479029685589E+07,  1.859412765873028E+00, -1.229107451487479E+01,  9.443733774245899E-03,
2453398.000000000, A.D. 2005-Jan-27 12:00:00.0000, -8.053766397966849E+08, -1.263034919726976E+08,  1.854499336443544E+07,  1.862896284890314E+00, -1.228987292736897E+01,  9.354493352247140E-03,
2453398.250000000, A.D. 2005-Jan-27 18:00:00.0000, -8.053363658410200E+08, -1.265689461073314E+08,  1.854519421659718E+07,  1.866189059684142E+00, -1.228933183332830E+01,  9.238909414299279E-03,
2453398.500000000, A.D. 2005-Jan-28 00:00:00.0000, -8.052960178652047E+08, -1.268343953995542E+08,  1.854539236794936E+07,  1.869828864552559E+00, -1.228937329704998E+01,  9.107382155164601E-03,
2453398.750000000, A.D. 2005-Jan-28 06:00:00.0000, -8.052555845346030E+08, -1.270998480010352E+08,  1.854558768810546E+07,  1.874105539366293E+00, -1.228954751035090E+01,  8.980212713556313E-03,
2453399.000000000, A.D. 2005-Jan-28 12:00:00.0000, -8.052150528797288E+08, -1.273653011613552E+08,  1.854578046166421E+07,  1.878874333233977E+00, -1.228935893041432E+01,  8.873110701069109E-03,
2453399.250000000, A.D. 2005-Jan-28 18:00:00.0000, -8.051744169422854E+08, -1.276307441648884E+08,  1.854597115739805E+07,  1.883674768737046E+00, -1.228861067581466E+01,  8.786416488866244E-03,
2453399.500000000, A.D. 2005-Jan-29 00:00:00.0000, -8.051336811185944E+08, -1.278961667041529E+08,  1.854616007660765E+07,  1.888073101773123E+00, -1.228753286759886E+01,  8.705379004296354E-03,
2453399.750000000, A.D. 2005-Jan-29 06:00:00.0000, -8.050928557517978E+08, -1.281615666790744E+08,  1.854634713414764E+07,  1.891991577122165E+00, -1.228660246195440E+01,  8.611454593112633E-03,
2453400.000000000, A.D. 2005-Jan-29 12:00:00.0000, -8.050519480991094E+08, -1.284269516145633E+08,  1.854653193831538E+07,  1.895774327188148E+00, -1.228616804441991E+01,  8.496914583083992E-03,
2453400.250000000, A.D. 2005-Jan-29 18:00:00.0000, -8.050109556897589E+08, -1.286923322696271E+08,  1.854671412071746E+07,  1.899909892815272E+00, -1.228615458116266E+01,  8.371612138968310E-03,
2453400.500000000, A.D. 2005-Jan-30 00:00:00.0000, -8.049698676411731E+08, -1.289577133589143E+08,  1.854689365702559E+07,  1.904637389588780E+00, -1.228612538228665E+01,  8.255068993835657E-03,
2453400.750000000, A.D. 2005-Jan-30 06:00:00.0000, -8.049286722844515E+08, -1.292230892797444E+08,  1.854707091468034E+07,  1.909776641020686E+00, -1.228561325911370E+01,  8.161963487941293E-03,
2453401.000000000, A.D. 2005-Jan-30 12:00:00.0000, -8.048873657891389E+08, -1.294884468567799E+08,  1.854724643016471E+07,  1.914840335967226E+00, -1.228442852572371E+01,  8.092485511779657E-03,
